Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-path.merindicators.json	18917	-	1	0	0	0	0	0	6	268	0	0	0	0	0	0	0	0	1	0	285	144	0	0	1	11	0	1
input/resources/device/cqf-tooling.json	390	5	0	0	0	1	0	0	0	70	0	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	0	0
fsh-generated/resources/Measure-DASHTXCURR.json	2495	5	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	21	39	0	0	0	1	0	0
fsh-generated/resources/Location-Location-HIVSimple1.json	360	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-HIVSimple.json	12601	20	0	0	0	0	35	0	1	534	0	0	0	0	0	0	0	1	0	1	104	105	0	0	0	0	0	1
fsh-generated/resources/DiagnosticReport-DiagnosticReport-ViralLoad.json	537	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-8a849d5e-6011-4279-a124-40ada5a687de.json	689	3	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0
fsh-generated/resources/Observation-Observation-ViralLoad2.json	585	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0
fsh-generated/resources/Condition-Condition-Pregnancy2.json	717	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-DiagnosticReport2-ViralLoad.json	540	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientOMRS0.json	990	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	23	0	0	0	0	0	0
fsh-generated/resources/Encounter-Encounter-ViralLoad2.json	600	3	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	0	0	0
fsh-generated/resources/Organization-OrganizationCIEL.json	115	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0
fsh-generated/resources/Condition-Condition-HIVSimple.json	701	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SNOMEDHIVMedications.json	559	3	1	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	7	36797	0	1	0	0	0	0
fsh-generated/resources/StructureDefinition-TXCURRelements.json	6507	16	0	0	0	0	0	42	0	88	0	0	0	0	0	0	0	0	0	0	221	881	0	0	0	3	0	0
fsh-generated/resources/Encounter-Encounter-HIVSimple2.json	600	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0
fsh-generated/resources/Encounter-EncounterOMRS0.json	817	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-OpenHIE.json	532	2	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	7	150	0	0	0	8	0	0
fsh-generated/resources/Bundle-Example-HIVSimple2.json	9703	16	0	0	0	0	7	0	1	28	0	0	0	0	0	0	0	0	0	0	46	20	0	0	0	0	0	0
fsh-generated/resources/Patient-Patient-HIVSimple.json	236	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0
fsh-generated/resources/Library-TXCURR.json	489	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	41	9	0	0	0	1	0	0
fsh-generated/resources/Condition-a6867095-e2b1-4a68-9aaa-0d161a37ce9c.json	617	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CIELHIVMedications.json	643	3	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	7	348	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationCIEL.json	528	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0
fsh-generated/resources/Condition-Condition-Pregnancy.json	715	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KeyPopCS.json	760	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	9	135	0	0	0	1	0	0
fsh-generated/resources/Library-MERConcepts.json	519	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	52	10	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SyntheaHIVMedications.json	4129	7	0	0	0	0	0	0	1	103	0	0	0	0	0	0	0	0	0	0	19	251	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-DiagnosticReport-HIVSimple2.json	506	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/Observation-Observation2-ViralLoad.json	626	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CIEL.json	906	3	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	9	151	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-AgeRanges.json	1475	6	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	12	145	0	0	0	0	0	0
fsh-generated/resources/Encounter-Encounter2-ViralLoad.json	599	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example-Locations-Organizations.json	2509	4	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0
fsh-generated/resources/Library-MERDataElements.json	543	3	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0	1	0	0	361	208	0	0	0	17	0	0
fsh-generated/resources/Organization-Organization-HIVSimple1.json	266	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0
fsh-generated/resources/Organization-Organization-HIVSimple2.json	267	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0
fsh-generated/resources/Bundle-Example0.json	8858	14	0	0	0	0	11	0	0	87	0	0	0	0	0	0	0	0	0	0	37	51	0	0	0	0	0	0
